0.0154882	0.00805524	0.0166291
0.0158489	0.00808953	0.0166604
0.0162181	0.0081246	0.0166924
0.0165959	0.00816048	0.0167253
0.0169824	0.00819719	0.0167588
0.017378	0.00823474	0.0167932
0.0177828	0.00827315	0.0168284
0.018197	0.00831245	0.0168645
0.0186209	0.00835265	0.0169014
0.0190546	0.00839378	0.0169392
0.0194984	0.00843585	0.0169779
0.0199526	0.00847889	0.0170175
0.0204174	0.00852291	0.0170581
0.020893	0.00856795	0.0170996
0.0213796	0.00861402	0.0171422
0.0218776	0.00866115	0.0171857
0.0223872	0.00870935	0.0172303
0.0229087	0.00875866	0.017276
0.0234423	0.0088091	0.0173228
0.0239883	0.0088607	0.0173707
0.0245471	0.00891347	0.0174198
0.0251189	0.00896746	0.01747
0.025704	0.00902268	0.0175215
0.0263027	0.00907915	0.0175741
0.0269153	0.00913692	0.0176281
0.0275423	0.00919601	0.0176834
0.0281838	0.00925645	0.01774
0.0288403	0.00931826	0.017798
0.0295121	0.00938148	0.0178574
0.0301995	0.00944615	0.0179182
0.030903	0.00951228	0.0179805
0.0316228	0.00957992	0.0180443
0.0323594	0.0096491	0.0181097
0.0331131	0.00971985	0.0181767
0.0338844	0.0097922	0.0182453
0.0346737	0.0098662	0.0183156
0.0354813	0.00994187	0.0183876
0.0363078	0.0100193	0.0184614
0.0371535	0.0100984	0.0185369
0.0380189	0.0101793	0.0186144
0.0389045	0.0102621	0.0186937
0.0398107	0.0103467	0.018775
0.040738	0.0104332	0.0188583
0.0416869	0.0105217	0.0189436
0.042658	0.0106122	0.0190311
0.0436516	0.0107047	0.0191207
0.0446684	0.0107993	0.0192125
0.0457088	0.010896	0.0193066
0.0467735	0.0109949	0.0194031
0.047863	0.011096	0.0195019
0.0489779	0.0111994	0.0196032
0.0501187	0.011305	0.0197071
0.0512861	0.0114131	0.0198135
0.0524807	0.0115235	0.0199226
0.0537032	0.0116364	0.0200345
0.0549541	0.0117518	0.0201492
0.0562341	0.0118698	0.0202667
0.057544	0.0119903	0.0203872
0.0588844	0.0121136	0.0205108
0.060256	0.0122396	0.0206375
0.0616595	0.0123683	0.0207674
0.0630957	0.0124999	0.0209006
0.0645654	0.0126344	0.0210372
0.0660693	0.0127718	0.0211773
0.0676083	0.0129123	0.021321
0.0691831	0.0130558	0.0214684
0.0707946	0.0132024	0.0216195
0.0724436	0.0133523	0.0217746
0.074131	0.0135054	0.0219337
0.0758578	0.0136618	0.0220968
0.0776247	0.0138216	0.0222643
0.0794328	0.0139848	0.0224361
0.0812831	0.0141516	0.0226123
0.0831764	0.0143219	0.0227932
0.0851138	0.0144959	0.0229789
0.0870964	0.0146736	0.0231694
0.0891251	0.014855	0.0233649
0.0912011	0.0150404	0.0235657
0.0933254	0.0152296	0.0237717
0.0954993	0.0154228	0.0239833
0.0977237	0.0156201	0.0242005
0.1	0.0158215	0.0244235
0.102329	0.0160271	0.0246526
0.104713	0.016237	0.0248878
0.107152	0.0164512	0.0251295
0.109648	0.0166698	0.0253779
0.112202	0.0168929	0.0256333
0.114815	0.0171206	0.0258957
0.11749	0.0173529	0.0261654
0.120226	0.0175898	0.0264427
0.123027	0.0178316	0.0267276
0.125893	0.0180789	0.0270205
0.128825	0.0183317	0.0273215
0.131826	0.0185902	0.0276309
0.134896	0.0188546	0.0279488
0.138038	0.0191248	0.0282756
0.141254	0.019401	0.0286115
0.144544	0.0196833	0.0289567
0.147911	0.0199718	0.0293115
0.151356	0.0202666	0.029676
0.154882	0.0205677	0.0300507
0.158489	0.0208753	0.0304357
0.162181	0.0211894	0.0308312
0.165959	0.0215101	0.0312377
0.169824	0.0218375	0.0316553
0.17378	0.0221717	0.0320843
0.177828	0.0225126	0.0325249
0.18197	0.0228604	0.0329776
0.186209	0.0232152	0.0334425
0.190546	0.0235769	0.03392
0.194984	0.0239455	0.0344102
0.199526	0.0243212	0.0349136
0.204174	0.0247038	0.0354303
0.20893	0.0250935	0.0359608
0.213796	0.0254901	0.0365051
0.218776	0.0258937	0.0370637
0.223872	0.0263041	0.0376367
0.229087	0.0267213	0.0382245
0.234423	0.0271452	0.0388272
0.239883	0.0275757	0.0394453
0.245471	0.0280126	0.0400787
0.251189	0.0284558	0.0407279
0.25704	0.028905	0.041393
0.263027	0.0293601	0.0420741
0.269153	0.0298207	0.0427715
0.275423	0.0302865	0.0434857
0.281838	0.0307572	0.0442201
0.288403	0.0312324	0.0449761
0.295121	0.0317129	0.0457541
0.301995	0.0321996	0.0465547
0.30903	0.0326926	0.0473784
0.316228	0.0331921	0.0482256
0.323594	0.033698	0.0490967
0.331131	0.0342106	0.0499924
0.338844	0.03473	0.0509129
0.346737	0.0352564	0.0518587
0.354813	0.0357898	0.0528303
0.363078	0.0363307	0.053828
0.371535	0.0368791	0.0548522
0.380189	0.0374353	0.0559031
0.389045	0.0379998	0.056981
0.398107	0.0385727	0.0580862
0.40738	0.0391544	0.0592188
0.416869	0.0397455	0.060379
0.42658	0.0403463	0.0615668
0.436516	0.0409575	0.0627822
0.446684	0.0415795	0.0640251
0.457088	0.0422132	0.0652953
0.467735	0.0428591	0.0665925
0.47863	0.0435181	0.0679162
0.489779	0.0441912	0.0692661
0.501187	0.0448794	0.0706414
0.512861	0.0455837	0.0720413
0.524807	0.0463054	0.0734656
0.537032	0.047046	0.0749246
0.549541	0.0478068	0.0764218
0.562341	0.0485897	0.0779575
0.57544	0.0493963	0.0795316
0.588844	0.0502289	0.0811441
0.60256	0.0510878	0.0827948
0.616595	0.0519669	0.0844834
0.630957	0.0528656	0.0862095
0.645654	0.0537844	0.0879725
0.660693	0.0547238	0.0897714
0.676083	0.0556842	0.0916053
0.691831	0.0566661	0.093473
0.707946	0.05767	0.0953729
0.724436	0.0586965	0.0973032
0.74131	0.0597461	0.0992618
0.758578	0.0608193	0.101246
0.776247	0.0619167	0.103254
0.794328	0.0630389	0.105282
0.812831	0.0641865	0.107326
0.831764	0.0653601	0.109386
0.851138	0.0665605	0.111464
0.870964	0.0677881	0.113562
0.891251	0.0690439	0.115682
0.912011	0.0703284	0.117826
0.933254	0.0716424	0.119998
0.954993	0.0729868	0.122201
0.977237	0.0743639	0.12444
1	0.0757849	0.126719
1.02329	0.0772514	0.129044
1.04713	0.0787623	0.131419
1.07152	0.0803165	0.133852
1.09648	0.0819125	0.136351
1.12202	0.0835485	0.138924
1.14815	0.0852221	0.141579
1.1749	0.0869306	0.144328
1.20226	0.0886708	0.147182
1.23027	0.0904391	0.150154
1.25893	0.0922311	0.153258
1.28825	0.0940417	0.156586
1.31826	0.0958654	0.160195
1.34896	0.0976956	0.16405
1.38038	0.0995251	0.168113
1.41254	0.101345	0.172336
1.44544	0.103148	0.176665
1.47911	0.105012	0.181037
1.51356	0.107009	0.185381
1.54882	0.109126	0.189615
1.58489	0.111351	0.193645
1.62181	0.113665	0.197366
1.65959	0.116049	0.20066
1.69824	0.11848	0.203497
1.7378	0.12093	0.206323
1.77828	0.123371	0.209199
1.8197	0.125766	0.212114
1.86209	0.128077	0.215056
1.90546	0.130259	0.21801
1.94984	0.132262	0.220958
1.99526	0.13403	0.223882
2.04174	0.135499	0.226762
2.0893	0.1366	0.229572
2.13796	0.137254	0.232286
2.18776	0.137391	0.234874
2.23872	0.137228	0.237302
2.29087	0.136856	0.239533
2.34423	0.136271	0.241527
2.39883	0.135472	0.243236
2.45471	0.134457	0.24461
2.51189	0.133228	0.245594
2.5704	0.131786	0.246125
2.63027	0.130133	0.246149
2.69153	0.128275	0.245709
2.75423	0.126217	0.244818
2.81838	0.123969	0.243476
2.88403	0.121541	0.241688
2.95121	0.118946	0.239461
3.01995	0.116201	0.236807
3.0903	0.113325	0.233742
3.16228	0.11034	0.230285
3.23594	0.107274	0.226462
3.31131	0.104156	0.222303
3.38844	0.100825	0.217847
3.46737	0.0966935	0.213138
3.54813	0.0918085	0.208228
3.63078	0.086289	0.202863
3.71535	0.0802749	0.195678
3.80189	0.0739295	0.186789
3.89045	0.0674419	0.17658
3.98107	0.0610294	0.165497
4.0738	0.0549407	0.154057
4.16869	0.0494588	0.142857
4.2658	0.0448766	0.132509
4.36516	0.0406827	0.1218
4.46684	0.0365953	0.110446
4.57088	0.0326638	0.0990934
4.67735	0.0289436	0.088481
4.7863	0.0254967	0.0794527
4.89779	0.0223924	0.0729309
5.01187	0.0197077	0.067591
5.12861	0.0173908	0.0623777
5.24807	0.0151188	0.0574062
5.37032	0.0129263	0.052807
5.49541	0.0108803	0.0487271
5.62341	0.00905655	0.0453318
5.7544	0.0075406	0.0428063
5.88844	0.00642851	0.0413575
6.0256	0.00582799	0.0412162
6.16595	0.00585942	0.042639
6.30957	0.00665707	0.0459109
