-0	-1.7126	-0	-2.5089
0.0908	-1.6059	0.0519	-2.2642
0.2334	-1.4769	0.0972	-2.1352
0.3241	-1.4057	0.1621	-1.9573
0.4473	-1.3256	0.2593	-1.7838
0.5835	-1.2722	0.4279	-1.6103
0.7261	-1.2278	0.5705	-1.5036
0.9789	-1.1699	0.7974	-1.4057
1.2512	-1.1388	1.0113	-1.3657
1.5559	-1.1299	1.3031	-1.3479
1.9903	-1.161	1.6532	-1.3923
2.3987	-1.2011	2.0357	-1.468
2.7812	-1.25	2.4052	-1.5614
3.3517	-1.3256	2.8979	-1.6815
3.9287	-1.4013	3.2804	-1.7749
0	0	3.8185	-1.8861
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
